campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit,ROI,Cost_Per_Conversion,campaign_month
CAMP_00072,Brand Awareness,TikTok,Feed,Desktop,Android,Video,1920x1080,Medium,TRUE,Urgency,86,35-44,Male,Business Professionals,<$50K,Medium,FALSE,20-07-2025,3,Sunday,0,14,6,1.33,141722,2978,42,3960.74,18356.09,34.58,116,2.9,Healthcare,High,0.021012969,1.33,0.014103425,94.3,4.63,14395.35,3.634510218,94.30333333,2025-07
CAMP_00073,Brand Awareness,LinkedIn,Stories,Mobile,macOS,Interactive,1920x1080,Medium,TRUE,Urgency,71,45-54,Female,Shoppers,$50K-$100K,Medium,FALSE,15-10-2025,4,Wednesday,19,13,5,7.42,70967,1900,20,14098,4995.69,66.1,81,2.93,SaaS,Medium,0.026773007,7.42,0.010526316,704.9,0.35,-9102.31,-0.645645482,704.9,2025-10
CAMP_00074,Conversions,Facebook,Search,Mobile,macOS,Video,1080x1080,Long,TRUE,Fear,87,35-44,Female,Health & Fitness,$100K-$200K,High,TRUE,06-06-2025,2,Friday,11,56,7,0.67,186715,4374,304,2930.58,117023.64,34.19,67,2.68,Healthcare,High,0.023426077,0.67,0.0695016,9.64,39.93,114093.06,38.93190426,9.640065789,2025-06
CAMP_00075,Conversions,Instagram,Display Network,Mobile,macOS,Video,300x250,Long,TRUE,Urgency,78,18-24,All,Shoppers,$100K-$200K,Low,FALSE,27-06-2024,2,Thursday,3,76,4,3.58,19245,416,4,1489.28,534.88,64.87,96,1.64,Gaming,Medium,0.021616004,3.58,0.009615385,372.32,0.36,-954.4,-0.640846584,372.32,2024-06
CAMP_00076,Conversions,Google Ads,Stories,Desktop,Windows,Image,320x50,Short,TRUE,Joy,74,45-54,Female,Shoppers,$50K-$100K,Low,FALSE,22-09-2024,3,Sunday,13,88,2,6.67,5000,23,1,153.41,313.23,34.82,85,2.98,Education,Medium,0.0046,6.67,0.043478261,153.41,2.04,159.82,1.041783456,153.41,2024-09
CAMP_00077,Conversions,Google Ads,Feed,Mobile,macOS,Video,1920x1080,Medium,TRUE,Trust,65,25-34,Male,Tech Enthusiasts,$50K-$100K,High,TRUE,25-08-2024,3,Sunday,2,7,5,5.33,30411,324,19,1726.92,14902.19,54.25,90,2.55,Finance,Low,0.01065404,5.33,0.058641975,90.89,8.63,13175.27,7.629345887,90.89052632,2024-08
CAMP_00078,Brand Awareness,Facebook,Stories,Desktop,macOS,Video,1080x1080,Medium,TRUE,Fear,60,18-24,Male,Students,<$50K,Medium,TRUE,10-05-2024,2,Friday,14,34,8,1.35,12438,605,42,816.75,18523.24,46.89,81,2.02,SaaS,High,0.048641261,1.35,0.069421488,19.45,22.68,17706.49,21.67920416,19.44642857,2024-05
CAMP_00079,Lead Generation,Google Ads,Display Network,Mobile,iOS,Story,1920x1080,Long,FALSE,Curiosity,81,45-54,Female,Tech Enthusiasts,$50K-$100K,Medium,FALSE,12-05-2025,2,Monday,1,40,1,5.31,94968,241,3,1279.71,710.83,72.9,67,1.36,Education,Medium,0.002537697,5.31,0.012448133,426.57,0.56,-568.88,-0.444538216,426.57,2025-05
CAMP_00080,Brand Awareness,Instagram,Stories,Desktop,Other,Story,320x50,Medium,FALSE,Curiosity,40,18-24,Female,Students,$100K-$200K,Medium,TRUE,04-11-2025,4,Tuesday,0,72,5,3.92,213605,5102,141,19999.84,98624.31,33.61,213,2.03,Healthcare,Medium,0.023885209,3.92,0.027636221,141.84,4.93,78624.47,3.93125495,141.8428369,2025-11
CAMP_00081,App Installs,LinkedIn,Search,Mobile,Android,Carousel,300x250,Medium,TRUE,Trust,78,35-44,Female,Tech Enthusiasts,$50K-$100K,High,FALSE,20-03-2025,1,Thursday,7,72,3,7.14,12190,92,2,656.88,901.07,44.46,130,4.43,Healthcare,Low,0.00754717,7.14,0.02173913,328.44,1.37,244.19,0.371742175,328.44,2025-03
CAMP_00082,Conversions,LinkedIn,Stories,Tablet,Android,Image,1080x1080,Short,TRUE,Trust,49,25-34,Female,Business Professionals,$100K-$200K,Low,FALSE,07-12-2025,4,Sunday,5,74,7,3.64,42212,2534,95,9223.76,42097.37,68.08,95,1.78,E-commerce,Medium,0.060030323,3.64,0.037490134,97.09,4.56,32873.61,3.564014025,97.09221053,2025-12
CAMP_00083,Lead Generation,LinkedIn,Feed,Mobile,Windows,Interactive,728x90,Medium,TRUE,Urgency,56,25-34,Female,Students,<$50K,Low,FALSE,21-09-2025,3,Sunday,6,9,6,6.92,161089,5433,54,37596.36,8508.89,80.25,69,2.61,E-commerce,High,0.033726698,6.92,0.00993926,696.23,0.23,-29087.47,-0.773677824,696.2288889,2025-09
CAMP_00084,Brand Awareness,Facebook,Display Network,Mobile,Windows,Video,1080x1080,Short,TRUE,Trust,81,45-54,All,Tech Enthusiasts,$50K-$100K,Medium,FALSE,07-12-2024,4,Saturday,23,28,7,0.78,15751,379,4,295.62,2389.29,68.63,101,2.41,Healthcare,Low,0.024061964,0.78,0.01055409,73.9,8.08,2093.67,7.082301603,73.905,2024-12
CAMP_00085,Lead Generation,Google Ads,Feed,Mobile,macOS,Interactive,1080x1080,Medium,FALSE,Trust,10,18-24,All,Students,>$200K,High,FALSE,04-09-2024,3,Wednesday,16,61,7,3.86,22408,644,10,2485.84,2527.74,37.63,125,3.22,E-commerce,Low,0.028739736,3.86,0.01552795,248.58,1.02,41.9,0.016855469,248.584,2024-09
CAMP_00086,Lead Generation,LinkedIn,Stories,Desktop,Android,Image,1920x1080,Long,FALSE,Urgency,82,45-54,Female,Tech Enthusiasts,>$200K,Medium,FALSE,08-07-2025,3,Tuesday,0,48,5,10.95,264973,4563,172,49964.85,99268.64,39.07,41,3.88,Education,High,0.017220622,10.95,0.037694499,290.49,1.99,49303.79,0.986769499,290.493314,2025-07
CAMP_00087,Conversions,TikTok,Feed,Mobile,Android,Text,1080x1080,Short,TRUE,Neutral,35,35-44,Female,Shoppers,$50K-$100K,Medium,FALSE,20-03-2025,1,Thursday,19,65,8,1.86,86345,1772,33,3295.92,17921.97,59.99,68,2.42,SaaS,Medium,0.020522323,1.86,0.018623025,99.88,5.44,14626.05,4.437622879,99.87636364,2025-03
CAMP_00088,Conversions,Facebook,Feed,Mobile,iOS,Carousel,300x250,Medium,TRUE,Trust,10,55-64,All,Gamers,$50K-$100K,High,FALSE,18-01-2024,1,Thursday,22,10,5,2.29,56525,1266,46,2899.14,14803.36,42.12,140,4.52,Education,High,0.022397169,2.29,0.036334913,63.02,5.11,11904.22,4.106121126,63.02478261,2024-01
CAMP_00089,App Installs,TikTok,Stories,Tablet,Android,Story,1920x1080,Long,TRUE,Neutral,43,35-44,All,Tech Enthusiasts,$100K-$200K,Low,FALSE,28-05-2025,2,Wednesday,20,13,8,1.59,78005,1376,16,2187.84,5239.62,57.6,66,3.29,E-commerce,Medium,0.017639895,1.59,0.011627907,136.74,2.39,3051.78,1.394882624,136.74,2025-05
CAMP_00090,Lead Generation,Google Ads,Stories,Desktop,Windows,Text,728x90,Short,FALSE,Urgency,20,18-24,Male,Business Professionals,>$200K,Medium,FALSE,13-12-2025,4,Saturday,7,8,5,5.09,72366,982,37,4998.38,16904.32,54.53,10,2.3,SaaS,Low,0.013569909,5.09,0.037678208,135.09,3.38,11905.94,2.381959755,135.0913514,2025-12
CAMP_00091,Brand Awareness,Google Ads,Search,Mobile,Android,Interactive,300x250,Short,FALSE,Fear,80,18-24,Female,Business Professionals,<$50K,Low,FALSE,28-09-2025,3,Sunday,18,11,3,6.2,69872,659,1,4085.8,578.3,88.82,80,4.87,Healthcare,Medium,0.009431532,6.2,0.001517451,4085.8,0.14,-3507.5,-0.858461011,4085.8,2025-09
CAMP_00092,Conversions,Google Ads,Search,Mobile,Android,Image,1920x1080,Medium,TRUE,Joy,17,25-34,Male,Gamers,$50K-$100K,High,FALSE,22-10-2025,4,Wednesday,0,62,6,4.99,149037,5746,330,28672.54,158194.78,17.3,158,6.11,SaaS,High,0.038554185,4.99,0.057431257,86.89,5.52,129522.24,4.517292155,86.88648485,2025-10
CAMP_00093,Conversions,Facebook,Search,Desktop,iOS,Text,300x250,Long,FALSE,Trust,39,35-44,Male,Students,>$200K,High,FALSE,19-06-2024,2,Wednesday,14,45,6,0.85,87150,1737,173,1476.45,182944.58,12.83,119,6.81,Finance,Medium,0.019931153,0.85,0.099597006,8.53,123.91,181468.13,122.9084155,8.534393064,2024-06
CAMP_00094,Conversions,Twitter,Stories,Mobile,Windows,Carousel,1920x1080,Medium,TRUE,Neutral,50,18-24,All,Shoppers,$50K-$100K,Low,FALSE,03-11-2024,4,Sunday,14,37,6,1.27,34440,2729,59,3465.83,8391.63,62.34,93,2.18,E-commerce,Medium,0.079239257,1.27,0.021619641,58.74,2.42,4925.8,1.421246859,58.74288136,2024-11
CAMP_00095,Conversions,Twitter,Search,Tablet,iOS,Video,1080x1080,Medium,TRUE,Trust,73,25-34,Male,Business Professionals,$100K-$200K,High,FALSE,19-08-2025,3,Tuesday,18,47,4,1.72,32153,345,31,593.4,25593.36,21.34,189,5.08,Healthcare,Medium,0.010729947,1.72,0.089855072,19.14,43.13,24999.96,42.13003033,19.14193548,2025-08
CAMP_00096,Lead Generation,Facebook,Search,Tablet,Windows,Image,300x250,Short,TRUE,Urgency,84,45-54,Male,Tech Enthusiasts,$100K-$200K,Medium,FALSE,12-04-2024,2,Friday,0,30,4,3.49,77120,646,43,2254.54,13311.21,22.47,183,5.26,Healthcare,Medium,0.008376556,3.49,0.066563467,52.43,5.9,11056.67,4.90418001,52.43116279,2024-04
CAMP_00097,Lead Generation,LinkedIn,Stories,Mobile,Android,Video,1200x628,Long,TRUE,Fear,70,25-34,Female,Business Professionals,$50K-$100K,Low,TRUE,03-11-2024,4,Sunday,10,68,5,2.78,5916,398,19,1106.44,6436.21,84.35,10,2.83,E-commerce,Medium,0.067275186,2.78,0.047738693,58.23,5.82,5329.77,4.817043852,58.23368421,2024-11
CAMP_00098,Lead Generation,TikTok,Search,Desktop,iOS,Text,1920x1080,Short,FALSE,Joy,77,25-34,Female,Tech Enthusiasts,>$200K,Low,FALSE,24-04-2024,2,Wednesday,15,33,5,1.87,14801,165,1,308.55,310.83,47.13,42,2.94,E-commerce,Medium,0.011147895,1.87,0.006060606,308.55,1.01,2.28,0.007389402,308.55,2024-04
CAMP_00099,Brand Awareness,Google Ads,In-Stream Video,Mobile,macOS,Video,1920x1080,Short,TRUE,Fear,73,45-54,Male,Shoppers,<$50K,High,TRUE,06-07-2025,3,Sunday,1,2,5,5.75,40487,881,53,5065.75,5845.32,10.52,105,5.56,Gaming,Medium,0.021760071,5.75,0.06015891,95.58,1.15,779.57,0.153890342,95.58018868,2025-07
CAMP_00100,Brand Awareness,Google Ads,Feed,Mobile,Android,Story,1080x1080,Medium,TRUE,Trust,48,25-34,All,Tech Enthusiasts,$100K-$200K,Medium,FALSE,06-03-2025,1,Thursday,7,77,6,4.21,59745,1651,19,6950.71,17460.04,45.72,112,1.32,Healthcare,Medium,0.027634112,4.21,0.011508177,365.83,2.51,10509.33,1.511979352,365.8268421,2025-03
CAMP_00101,Brand Awareness,Instagram,In-Stream Video,Desktop,Windows,Image,320x50,Medium,TRUE,Curiosity,33,45-54,Male,Business Professionals,$50K-$100K,Medium,FALSE,08-12-2024,4,Sunday,1,8,7,1.62,152812,2573,22,4168.26,8153.31,38.51,96,3.99,Education,Medium,0.016837683,1.62,0.00855033,189.47,1.96,3985.05,0.956046408,189.4663636,2024-12
CAMP_00102,Conversions,LinkedIn,Feed,Desktop,Windows,Video,320x50,Medium,TRUE,Joy,35,25-34,All,Tech Enthusiasts,$50K-$100K,Medium,FALSE,14-01-2025,1,Tuesday,3,81,7,4.66,7475,237,8,1104.42,1354.72,44.78,137,2.01,E-commerce,Medium,0.031705686,4.66,0.033755274,138.05,1.23,250.3,0.226634795,138.0525,2025-01
CAMP_00103,Lead Generation,Instagram,Feed,Desktop,Windows,Interactive,728x90,Medium,FALSE,Joy,22,55-64,Female,Gamers,$50K-$100K,Low,FALSE,19-07-2024,3,Friday,19,68,5,2.28,75159,1783,35,4065.24,12789.53,52.74,54,1.25,Finance,Low,0.02372304,2.28,0.019629837,116.15,3.15,8724.29,2.146070097,116.1497143,2024-07
CAMP_00104,Lead Generation,Facebook,Feed,Desktop,Windows,Video,1080x1080,Long,FALSE,Urgency,23,18-24,Male,Tech Enthusiasts,$50K-$100K,Medium,TRUE,16-08-2025,3,Saturday,6,82,5,2.69,51672,2465,117,6630.85,28180.67,50.56,100,1.95,E-commerce,Medium,0.047704753,2.69,0.047464503,56.67,4.25,21549.82,3.249933266,56.67393162,2025-08
CAMP_00105,App Installs,TikTok,Search,Mobile,Windows,Image,320x50,Short,TRUE,Joy,46,45-54,Male,Students,$50K-$100K,High,FALSE,07-12-2024,4,Saturday,0,8,7,2.18,7354,53,0,115.54,0,40.97,144,3.77,SaaS,Low,0.007206962,2.18,0,0,0,-115.54,-1,,2024-12
CAMP_00106,Lead Generation,Google Ads,Feed,Desktop,Windows,Carousel,1080x1080,Medium,TRUE,Urgency,89,18-24,Male,Business Professionals,$50K-$100K,Medium,FALSE,10-08-2025,3,Sunday,10,90,6,2.82,149041,3165,85,8925.3,21648.39,65.24,62,2.65,Healthcare,High,0.021235767,2.82,0.02685624,105,2.43,12723.09,1.425508386,105.0035294,2025-08
CAMP_00107,Lead Generation,Google Ads,In-Stream Video,Desktop,Android,Image,1920x1080,Medium,FALSE,Neutral,7,45-54,Female,Business Professionals,$50K-$100K,Low,FALSE,29-10-2024,4,Tuesday,15,46,4,1.85,67436,2506,184,4636.1,26115.38,56.31,88,2.4,E-commerce,Medium,0.03716116,1.85,0.073423783,25.2,5.63,21479.28,4.63304933,25.19619565,2024-10
CAMP_00108,Conversions,Facebook,Display Network,Mobile,iOS,Image,300x250,Short,FALSE,Trust,15,18-24,Male,Health & Fitness,$100K-$200K,Low,FALSE,20-10-2024,4,Sunday,21,6,4,1.24,77357,812,2,1006.88,545.07,86.91,10,3.44,SaaS,Medium,0.010496788,1.24,0.002463054,503.44,0.54,-461.81,-0.458654457,503.44,2024-10
CAMP_00109,Lead Generation,Facebook,Search,Mobile,macOS,Carousel,728x90,Long,TRUE,Joy,72,35-44,All,Business Professionals,$100K-$200K,Low,FALSE,23-11-2024,4,Saturday,7,54,4,2.97,21566,645,19,1915.65,4638.86,73.52,152,3.11,E-commerce,Low,0.029908189,2.97,0.029457364,100.82,2.42,2723.21,1.421559262,100.8236842,2024-11
CAMP_00110,Brand Awareness,Google Ads,Stories,Desktop,Other,Story,728x90,Short,TRUE,Fear,37,25-34,Male,Business Professionals,<$50K,High,FALSE,01-08-2025,3,Friday,4,14,4,4.61,45054,880,132,4056.8,26172.57,10,193,6.43,E-commerce,High,0.019532117,4.61,0.15,30.73,6.45,22115.77,5.451530763,30.73333333,2025-08
CAMP_00111,Lead Generation,Google Ads,In-Stream Video,Desktop,Android,Video,728x90,Short,TRUE,Urgency,74,35-44,Female,Gamers,$100K-$200K,High,FALSE,13-11-2025,4,Thursday,14,52,6,5.67,50214,2792,698,15830.64,287903.52,23.37,151,5.62,E-commerce,High,0.055602023,5.67,0.25,22.68,18.19,272072.88,17.18647383,22.68,2025-11
CAMP_00112,Brand Awareness,Google Ads,Display Network,Desktop,iOS,Video,320x50,Short,TRUE,Neutral,74,18-24,Male,Business Professionals,>$200K,Low,FALSE,06-01-2026,1,Tuesday,10,57,4,2.38,21175,498,13,1185.24,14771.44,42.04,95,3.87,SaaS,Medium,0.0235183,2.38,0.026104418,91.17,12.46,13586.2,11.46282609,91.17230769,2026-01
CAMP_00113,App Installs,TikTok,Stories,Mobile,iOS,Image,1920x1080,Short,TRUE,Curiosity,60,55-64,Female,Shoppers,>$200K,Low,FALSE,31-12-2024,4,Tuesday,6,71,5,1.21,183195,1657,5,2004.97,3256.39,75.71,93,3.33,Healthcare,Low,0.009045007,1.21,0.003017502,400.99,1.62,1251.42,0.624158965,400.994,2024-12
CAMP_00114,Conversions,Facebook,Search,Desktop,Windows,Image,728x90,Short,TRUE,Joy,50,35-44,Female,Gamers,$50K-$100K,Medium,FALSE,27-09-2025,3,Saturday,9,39,5,2.47,44977,322,8,795.34,3728,51.27,63,2.57,SaaS,Low,0.007159215,2.47,0.02484472,99.42,4.69,2932.66,3.687303543,99.4175,2025-09
CAMP_00115,Conversions,Google Ads,Search,Mobile,iOS,Image,1080x1080,Short,FALSE,Fear,13,25-34,Male,Tech Enthusiasts,>$200K,Medium,TRUE,20-07-2025,3,Sunday,17,85,6,8.4,38868,368,6,3091.2,7368.29,51.26,140,2.06,Finance,Low,0.009467943,8.4,0.016304348,515.2,2.38,4277.09,1.383634187,515.2,2025-07
CAMP_00116,App Installs,Google Ads,Search,Desktop,Windows,Video,1920x1080,Medium,TRUE,Urgency,19,25-34,All,Business Professionals,<$50K,High,FALSE,29-06-2024,2,Saturday,21,16,6,4.14,28674,664,64,2748.96,11409.3,22.2,166,5.48,SaaS,Medium,0.023156867,4.14,0.096385542,42.95,4.15,8660.34,3.150405972,42.9525,2024-06
CAMP_00117,Conversions,Google Ads,Feed,Desktop,macOS,Image,1080x1080,Short,TRUE,Joy,49,35-44,Male,Business Professionals,$50K-$100K,Medium,FALSE,03-01-2025,1,Friday,6,32,7,4.42,50068,1131,148,4999.02,136688.01,40.76,155,2.95,Finance,Low,0.022589279,4.42,0.130857648,33.78,27.34,131688.99,26.34296122,33.77716216,2025-01
CAMP_00118,Brand Awareness,LinkedIn,Stories,Mobile,Other,Interactive,320x50,Long,TRUE,Joy,23,35-44,Male,Students,$50K-$100K,Medium,FALSE,07-09-2025,3,Sunday,1,79,5,8.08,11803,105,0,848.4,0,62.01,68,2.43,SaaS,Low,0.008896043,8.08,0,0,0,-848.4,-1,,2025-09
CAMP_00119,App Installs,Google Ads,Feed,Desktop,iOS,Video,1200x628,Short,TRUE,Joy,55,35-44,Male,Students,<$50K,Low,FALSE,03-02-2024,1,Saturday,23,49,7,8.17,76707,2447,137,19991.99,45490.02,55.18,94,2.35,Healthcare,Medium,0.031900609,8.17,0.055986923,145.93,2.28,25498.03,1.275412303,145.9269343,2024-02
CAMP_00120,Lead Generation,TikTok,Stories,Desktop,Other,Video,1080x1080,Medium,TRUE,Trust,15,18-24,All,Students,$100K-$200K,Medium,FALSE,27-09-2025,3,Saturday,23,28,7,1.08,59177,2452,43,2648.16,43449.59,60.13,125,2.26,Healthcare,Medium,0.041435017,1.08,0.017536705,61.59,16.41,40801.43,15.40746405,61.58511628,2025-09
CAMP_00121,Conversions,Google Ads,Search,Desktop,Windows,Carousel,300x250,Short,TRUE,Fear,81,45-54,Male,Shoppers,$50K-$100K,Medium,FALSE,01-12-2024,4,Sunday,1,34,4,8.11,31374,616,136,4995.76,39273.67,43.44,158,4.01,E-commerce,Low,0.019634092,8.11,0.220779221,36.73,7.86,34277.91,6.861400468,36.73352941,2024-12
CAMP_00122,App Installs,Google Ads,Sidebar,Desktop,iOS,Video,1920x1080,Short,TRUE,Trust,10,25-34,Male,Tech Enthusiasts,<$50K,Low,TRUE,03-11-2025,4,Monday,12,63,8,3.22,29354,1850,102,5957,58645.37,60.41,73,1.92,Healthcare,Medium,0.063023779,3.22,0.055135135,58.4,9.84,52688.37,8.844782609,58.40196078,2025-11
CAMP_00123,Lead Generation,Twitter,Sidebar,Mobile,Android,Carousel,1920x1080,Short,TRUE,Curiosity,56,45-54,All,Business Professionals,$50K-$100K,Medium,FALSE,18-02-2025,1,Tuesday,1,34,7,2.41,214044,2908,19,7008.28,4711.16,71.71,36,3.9,E-commerce,High,0.013585992,2.41,0.0065337,368.86,0.67,-2297.12,-0.327772292,368.8568421,2025-02
CAMP_00124,Brand Awareness,TikTok,Search,Desktop,Windows,Image,1920x1080,Short,TRUE,Joy,63,55-64,Male,Gamers,$50K-$100K,Low,TRUE,17-12-2024,4,Tuesday,4,76,7,1.92,481094,6383,145,12255.36,74379.12,34.8,62,1,Healthcare,High,0.013267677,1.92,0.022716591,84.52,6.07,62123.76,5.069109353,84.51972414,2024-12
CAMP_00125,Lead Generation,Google Ads,Search,Mobile,Other,Image,1080x1080,Medium,TRUE,Curiosity,57,18-24,Female,Health & Fitness,>$200K,High,TRUE,15-07-2024,3,Monday,17,69,5,2.11,63932,952,59,2008.72,23935.85,42.24,126,4.72,E-commerce,Low,0.014890821,2.11,0.06197479,34.05,11.92,21927.13,10.91597136,34.04610169,2024-07
CAMP_00126,Lead Generation,Twitter,Feed,Mobile,iOS,Image,1080x1080,Medium,FALSE,Fear,46,25-34,All,Health & Fitness,$100K-$200K,Medium,FALSE,30-04-2025,2,Wednesday,20,76,5,1.89,16049,143,0,270.27,0,66.97,19,3.58,E-commerce,Low,0.008910212,1.89,0,0,0,-270.27,-1,,2025-04
CAMP_00127,Conversions,Facebook,Search,Mobile,iOS,Image,300x250,Short,TRUE,Trust,33,35-44,Female,Business Professionals,$100K-$200K,Medium,FALSE,17-11-2025,4,Monday,4,39,4,1.9,48478,1086,29,2063.4,22920.58,57.93,92,2.98,Finance,Medium,0.022401914,1.9,0.026703499,71.15,11.11,20857.18,10.10816129,71.15172414,2025-11
CAMP_00128,App Installs,Twitter,Feed,Desktop,Android,Text,1080x1080,Medium,FALSE,Joy,56,18-24,Female,Tech Enthusiasts,$50K-$100K,Medium,FALSE,07-07-2024,3,Sunday,2,42,4,1.7,15883,60,0,102,0,39.34,106,3.69,SaaS,Medium,0.003777624,1.7,0,0,0,-102,-1,,2024-07
CAMP_00129,Brand Awareness,LinkedIn,Feed,Mobile,Other,Interactive,300x250,Short,FALSE,Curiosity,18,25-34,All,Shoppers,<$50K,Medium,FALSE,25-07-2025,3,Friday,17,89,4,7.38,5000,77,0,568.26,0,60.61,76,2.94,Gaming,Low,0.0154,7.38,0,0,0,-568.26,-1,,2025-07
CAMP_00130,Lead Generation,LinkedIn,Search,Desktop,Other,Image,1920x1080,Short,TRUE,Trust,68,18-24,Male,Tech Enthusiasts,$50K-$100K,Medium,TRUE,17-12-2025,4,Wednesday,6,67,6,8.65,30686,1340,238,11591,33069.77,33.29,126,2.95,E-commerce,Medium,0.043668122,8.65,0.17761194,48.7,2.85,21478.77,1.853055819,48.70168067,2025-12
CAMP_00131,Lead Generation,Instagram,Feed,Desktop,iOS,Image,728x90,Short,TRUE,Trust,59,35-44,Female,Business Professionals,$50K-$100K,Low,FALSE,13-12-2025,4,Saturday,2,8,6,4.13,77815,880,10,3634.4,4440.92,68.6,20,2.53,Education,High,0.011308874,4.13,0.011363636,363.44,1.22,806.52,0.221912833,363.44,2025-12
CAMP_00132,Lead Generation,Google Ads,Feed,Desktop,Android,Video,300x250,Medium,TRUE,Joy,4,35-44,All,Business Professionals,<$50K,High,FALSE,11-12-2024,4,Wednesday,13,23,4,5.87,18674,1131,282,6638.97,59767.14,26.46,78,6.2,E-commerce,Medium,0.060565492,5.87,0.24933687,23.54,9,53128.17,8.002471769,23.54244681,2024-12
CAMP_00133,Brand Awareness,LinkedIn,Display Network,Tablet,macOS,Carousel,728x90,Long,TRUE,Joy,15,18-24,All,Tech Enthusiasts,$50K-$100K,Medium,FALSE,27-03-2025,1,Thursday,3,19,6,6.59,16996,680,26,4481.2,15168.21,37.41,145,3.33,Finance,Medium,0.040009414,6.59,0.038235294,172.35,3.38,10687.01,2.384854503,172.3538462,2025-03
CAMP_00134,Lead Generation,Facebook,Feed,Desktop,Windows,Image,1080x1080,Medium,FALSE,Urgency,31,25-34,Female,Business Professionals,$50K-$100K,Medium,FALSE,25-05-2024,2,Saturday,6,73,5,0.8,8243,129,1,103.2,281.88,40.98,76,1,SaaS,Low,0.015649642,0.8,0.007751938,103.2,2.73,178.68,1.731395349,103.2,2024-05
CAMP_00135,Engagement,Google Ads,Feed,Tablet,Other,Video,1920x1080,Medium,TRUE,Curiosity,2,25-34,Female,Students,$100K-$200K,Medium,TRUE,21-07-2025,3,Monday,9,80,7,3.5,398457,5714,266,19999,204868.37,55.13,43,3.44,Finance,Medium,0.014340318,3.5,0.046552328,75.18,10.24,184869.37,9.243930697,75.18421053,2025-07
CAMP_00136,Lead Generation,Google Ads,Feed,Desktop,macOS,Video,1200x628,Short,TRUE,Joy,76,25-34,Female,Students,$50K-$100K,Medium,FALSE,28-01-2025,1,Tuesday,8,1,3,2.91,28184,649,44,1888.59,23283.67,48.39,78,1.3,Healthcare,Medium,0.02302725,2.91,0.06779661,42.92,12.33,21395.08,11.32859964,42.9225,2025-01
CAMP_00137,Lead Generation,Google Ads,Feed,Tablet,iOS,Video,1920x1080,Medium,TRUE,Curiosity,62,18-24,Female,Students,$50K-$100K,Low,FALSE,03-01-2026,1,Saturday,12,66,4,6.25,38542,715,11,4468.75,4384.09,61.66,37,2.05,Healthcare,Medium,0.018551191,6.25,0.015384615,406.25,0.98,-84.66,-0.018944895,406.25,2026-01
CAMP_00138,Conversions,LinkedIn,Feed,Tablet,Windows,Video,1920x1080,Short,FALSE,Urgency,33,25-34,Female,Gamers,$100K-$200K,Low,FALSE,04-05-2024,2,Saturday,17,13,6,6.93,8427,173,1,1198.89,736.77,63.32,109,2.87,Finance,Low,0.020529251,6.93,0.005780347,1198.89,0.61,-462.12,-0.385456547,1198.89,2024-05
CAMP_00139,Lead Generation,LinkedIn,Display Network,Tablet,iOS,Carousel,320x50,Medium,TRUE,Urgency,46,18-24,All,Business Professionals,$50K-$100K,Medium,FALSE,04-07-2025,3,Friday,22,54,8,5.17,17456,515,14,2662.55,4599.87,47.63,65,3.99,E-commerce,Medium,0.02950275,5.17,0.027184466,190.18,1.73,1937.32,0.727618261,190.1821429,2025-07
CAMP_00140,Engagement,LinkedIn,Feed,Mobile,macOS,Interactive,1080x1080,Long,FALSE,Fear,50,18-24,All,Tech Enthusiasts,<$50K,Low,FALSE,21-02-2024,1,Wednesday,17,65,5,7.56,12480,509,3,3848.04,1792.67,75.8,78,1,Finance,Low,0.040785256,7.56,0.00589391,1282.68,0.47,-2055.37,-0.534134261,1282.68,2024-02
CAMP_00141,Engagement,Google Ads,Display Network,Mobile,Windows,Carousel,300x250,Medium,TRUE,Joy,20,25-34,Male,Gamers,$100K-$200K,Medium,TRUE,10-05-2024,2,Friday,1,21,5,3.13,108058,2928,171,9164.64,136875.04,59.75,128,1.57,SaaS,High,0.027096559,3.13,0.058401639,53.59,14.94,127710.4,13.93512457,53.59438596,2024-05
CAMP_00142,Lead Generation,Facebook,Feed,Tablet,Other,Image,1080x1080,Medium,TRUE,Urgency,66,25-34,Male,Gamers,$50K-$100K,Low,FALSE,26-11-2024,4,Tuesday,21,14,5,3.55,197479,2242,84,7959.1,18404.94,54.41,95,2.99,Gaming,High,0.011353106,3.55,0.037466548,94.75,2.31,10445.84,1.312439849,94.75119048,2024-11
CAMP_00143,Lead Generation,Instagram,Stories,Desktop,Other,Image,1920x1080,Medium,FALSE,Neutral,65,55-64,Female,Gamers,>$200K,High,FALSE,23-04-2024,2,Tuesday,8,86,3,4.16,34288,229,15,952.64,19782.71,24.65,137,5.35,Healthcare,Low,0.006678721,4.16,0.065502183,63.51,20.77,18830.07,19.76619709,63.50933333,2024-04
